Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureBucket,PromotionGapRatio,IncomePerJobLevel,AttritionRiskScore,RiskTier
56,0,Travel_Frequently,667,Research & Development,5,4,Technical Degree,4,Male,77,3,3,Research Scientist,4,Divorced,19383,21500,2,No,13,3,3,2,14,1,2,10,10,3,6,6-10yrs,0.2727272727272727,6461.0,0.22666666666666666,Low
29,0,Travel_Frequently,384,Sales,10,3,Human Resources,4,Male,47,3,1,Research Director,2,Married,14798,5050,2,No,22,3,3,1,25,3,1,21,7,20,10,10+yrs,0.9090909090909091,14798.0,0.08,Low
25,0,Travel_Rarely,498,Research & Development,11,3,Medical,2,Female,46,1,2,Sales Representative,3,Married,15344,5688,2,Yes,14,3,3,3,21,5,1,21,14,12,11,10+yrs,0.5454545454545454,7672.0,0.16,Low
26,0,Non-Travel,946,Research & Development,20,4,Marketing,3,Female,45,1,2,Sales Executive,3,Single,4742,19640,1,No,16,4,4,3,13,1,2,9,2,8,7,6-10yrs,0.8,2371.0,0.1,Low
28,0,Travel_Rarely,1431,Sales,18,1,Other,2,Male,74,1,1,Human Resources,4,Divorced,2220,10662,5,No,14,3,4,3,8,3,3,8,8,8,1,6-10yrs,0.8888888888888888,2220.0,0.15,Low
26,0,Travel_Rarely,1193,Sales,20,4,Life Sciences,4,Female,77,4,4,Research Director,1,Divorced,6534,12425,2,No,22,3,4,1,14,3,2,13,1,13,13,10+yrs,0.9285714285714286,1633.5,0.10333333333333333,Low
36,1,Non-Travel,866,Research & Development,1,2,Human Resources,4,Female,66,3,1,Manufacturing Director,4,Single,17280,13918,5,No,20,3,2,2,25,3,2,22,12,20,0,10+yrs,0.8695652173913043,17280.0,0.79,High
26,0,Travel_Rarely,293,Research & Development,15,4,Medical,4,Male,57,2,3,Research Scientist,2,Divorced,10624,16476,7,No,17,4,1,0,25,1,2,24,9,16,13,10+yrs,0.64,3541.3333333333335,0.08666666666666667,Low
24,0,Travel_Rarely,439,Research & Development,7,4,Other,3,Female,34,4,4,Manufacturing Director,1,Single,15907,13229,4,Yes,22,3,2,3,5,0,4,5,5,3,5,3-5yrs,0.5,3976.75,0.31,Low
39,0,Travel_Rarely,716,Sales,7,1,Marketing,2,Male,88,1,2,Manager,3,Married,10247,2583,8,No,11,3,2,3,4,4,4,4,4,0,4,3-5yrs,0.0,5123.5,0.07333333333333333,Low
51,0,Non-Travel,445,Research & Development,23,1,Life Sciences,1,Male,76,1,3,Manager,4,Divorced,10313,4362,1,No,20,3,2,3,20,3,1,17,9,13,11,10+yrs,0.7222222222222222,3437.6666666666665,0.05,Low
23,0,Travel_Rarely,1064,Research & Development,5,3,Human Resources,3,Male,74,2,3,Manufacturing Director,1,Divorced,12416,2000,8,No,16,3,3,0,8,4,1,7,7,7,7,6-10yrs,0.875,4138.666666666667,0.07,Low
39,0,Travel_Frequently,612,Research & Development,1,3,Life Sciences,1,Male,37,1,4,Sales Executive,1,Single,19219,8622,2,No,16,3,4,1,5,3,1,4,4,0,2,3-5yrs,0.0,4804.75,0.10666666666666667,Low
45,1,Travel_Frequently,1267,Sales,15,1,Marketing,3,Male,50,4,1,Manager,4,Single,9311,22431,2,Yes,13,3,4,1,1,2,4,0,0,0,0,0-2yrs,0.0,9311.0,0.7566666666666667,High
47,0,Travel_Frequently,476,Research & Development,22,2,Technical Degree,4,Male,51,4,2,Sales Representative,4,Divorced,12319,26294,8,Yes,12,3,3,3,14,1,2,10,3,6,9,6-10yrs,0.5454545454545454,6159.5,0.33666666666666667,Medium
22,0,Non-Travel,794,Research & Development,15,4,Human Resources,1,Male,71,3,3,Laboratory Technician,1,Single,18469,13886,4,Yes,20,3,3,2,13,3,4,9,9,4,5,6-10yrs,0.4,6156.333333333333,0.09666666666666666,Low
48,0,Non-Travel,1100,Research & Development,5,4,Marketing,4,Male,85,4,1,Manager,4,Divorced,8073,2680,6,No,22,3,2,2,18,4,3,14,8,9,6,10+yrs,0.6,8073.0,0.09666666666666666,Low
19,0,Travel_Rarely,388,Research & Development,23,1,Other,3,Female,90,2,4,Manager,4,Single,16958,3782,7,No,23,3,3,1,5,1,3,5,0,3,5,3-5yrs,0.5,4239.5,0.056666666666666664,Low
27,1,Non-Travel,1166,Research & Development,12,3,Marketing,1,Female,66,1,3,Healthcare Representative,4,Single,11166,22375,4,Yes,14,3,2,0,18,0,2,17,13,10,2,10+yrs,0.5555555555555556,3722.0,0.3433333333333333,Medium
31,1,Travel_Rarely,920,Research & Development,21,1,Marketing,3,Male,55,2,1,Sales Executive,1,Married,17703,10586,2,No,21,3,4,2,21,0,2,17,11,12,7,10+yrs,0.6666666666666666,17703.0,0.7966666666666666,High
53,0,Travel_Rarely,1006,Research & Development,6,2,Marketing,1,Female,58,1,1,Laboratory Technician,3,Divorced,9888,24041,4,No,12,3,4,2,13,3,1,11,11,9,10,10+yrs,0.75,9888.0,0.38666666666666666,Medium
26,0,Travel_Rarely,736,Sales,27,1,Human Resources,3,Male,81,4,1,Manufacturing Director,4,Single,12960,14658,3,No,21,3,2,1,4,1,3,4,4,0,4,3-5yrs,0.0,12960.0,0.1,Low
50,0,Travel_Frequently,1409,Sales,9,3,Technical Degree,3,Female,52,3,3,Research Director,4,Divorced,7142,23979,3,No,18,3,3,2,13,4,2,12,5,11,6,10+yrs,0.8461538461538461,2380.6666666666665,0.16666666666666666,Low
59,0,Travel_Rarely,1180,Human Resources,29,1,Life Sciences,3,Male,59,4,3,Research Director,3,Divorced,13065,5387,2,Yes,23,3,1,1,20,1,2,16,5,7,7,10+yrs,0.4117647058823529,4355.0,0.11666666666666667,Low
58,0,Travel_Rarely,368,Research & Development,11,1,Human Resources,2,Female,85,2,2,Research Director,1,Single,7198,23455,8,Yes,11,3,2,2,13,2,1,9,4,2,7,6-10yrs,0.2,3599.0,0.07666666666666666,Low
30,0,Travel_Rarely,877,Research & Development,22,1,Marketing,1,Female,68,3,3,Healthcare Representative,1,Single,12574,15658,5,No,21,3,4,1,8,1,4,6,6,4,6,6-10yrs,0.5714285714285714,4191.333333333333,0.03333333333333333,Low
22,1,Travel_Rarely,1364,Sales,15,1,Marketing,2,Male,62,2,2,Laboratory Technician,2,Married,15986,12937,7,Yes,17,3,3,3,12,2,4,12,0,6,12,10+yrs,0.46153846153846156,7993.0,0.8366666666666667,High
27,0,Travel_Rarely,491,Sales,3,1,Life Sciences,4,Male,81,2,2,Healthcare Representative,1,Married,9262,15218,5,No,18,3,3,3,8,4,2,8,8,2,8,6-10yrs,0.2222222222222222,4631.0,0.06666666666666667,Low
50,0,Non-Travel,851,Sales,3,3,Other,4,Male,50,3,1,Research Director,1,Single,9155,10179,3,Yes,18,3,1,1,11,4,3,10,10,4,1,6-10yrs,0.36363636363636365,9155.0,0.26666666666666666,Low
26,0,Travel_Rarely,1156,Human Resources,12,4,Life Sciences,1,Male,34,4,1,Manager,1,Married,7120,17070,2,Yes,20,4,4,0,11,4,4,8,8,8,4,6-10yrs,0.8888888888888888,7120.0,0.08,Low
45,1,Travel_Rarely,482,Research & Development,6,2,Other,2,Male,85,3,3,Manager,4,Divorced,14878,21250,8,Yes,19,3,4,2,11,3,3,7,7,0,7,6-10yrs,0.0,4959.333333333333,0.82,High
33,0,Travel_Rarely,824,Research & Development,18,4,Life Sciences,4,Female,61,3,3,Manufacturing Director,3,Single,12248,22256,0,No,16,3,2,3,18,2,3,17,14,8,9,10+yrs,0.4444444444444444,4082.6666666666665,0.12666666666666668,Low
50,0,Travel_Rarely,874,Human Resources,5,3,Technical Degree,2,Male,52,3,1,Sales Representative,3,Single,10812,26456,2,Yes,17,3,4,2,15,1,2,11,3,2,5,10+yrs,0.16666666666666666,10812.0,0.4033333333333333,Medium
43,0,Travel_Frequently,348,Sales,18,2,Life Sciences,1,Female,36,2,1,Research Director,4,Divorced,1485,12319,6,Yes,11,4,3,1,15,5,3,11,7,2,9,10+yrs,0.16666666666666666,1485.0,0.14666666666666667,Low
42,1,Travel_Rarely,348,Research & Development,6,1,Marketing,4,Male,94,4,2,Sales Representative,2,Married,3091,21220,4,No,21,3,2,2,20,4,3,16,11,7,6,10+yrs,0.4117647058823529,1545.5,0.7666666666666667,High
50,0,Travel_Rarely,888,Sales,6,4,Other,2,Male,80,4,3,Manufacturing Director,2,Divorced,1141,24214,5,No,20,3,2,1,12,5,3,9,9,2,9,6-10yrs,0.2,380.3333333333333,0.07666666666666666,Low
58,0,Non-Travel,350,Research & Development,11,1,Technical Degree,3,Male,49,2,3,Research Director,1,Married,17154,2444,0,No,18,3,3,3,4,4,3,2,2,2,2,0-2yrs,0.6666666666666666,5718.0,0.14333333333333334,Low
33,1,Travel_Rarely,1427,Human Resources,17,2,Technical Degree,2,Female,72,4,3,Human Resources,2,Divorced,17181,13866,1,Yes,21,3,2,2,25,0,3,21,6,17,6,10+yrs,0.7727272727272727,5727.0,0.94,High
40,0,Travel_Rarely,833,Research & Development,12,1,Life Sciences,3,Male,62,2,1,Research Director,1,Divorced,2290,19518,5,No,14,3,3,2,4,1,1,1,1,0,1,0-2yrs,0.0,2290.0,0.16666666666666666,Low
44,0,Travel_Frequently,1087,Sales,11,4,Other,2,Male,52,3,2,Research Director,3,Married,1882,13428,2,Yes,14,3,1,1,18,2,4,14,12,12,2,10+yrs,0.8,941.0,0.13666666666666666,Low
52,0,Travel_Frequently,655,Sales,10,4,Marketing,3,Male,51,3,4,Laboratory Technician,4,Married,15847,4500,4,No,23,3,2,0,8,1,4,6,5,0,6,6-10yrs,0.0,3961.75,0.023333333333333334,Low
38,0,Travel_Frequently,518,Research & Development,10,2,Technical Degree,2,Female,35,4,3,Manufacturing Director,3,Married,10971,18392,8,Yes,24,3,3,2,6,5,1,5,5,0,3,3-5yrs,0.0,3657.0,0.08666666666666667,Low
33,0,Travel_Rarely,781,Sales,12,2,Other,3,Male,98,4,4,Laboratory Technician,2,Single,6869,12153,5,No,22,3,4,1,3,2,2,1,1,0,0,0-2yrs,0.0,1717.25,0.043333333333333335,Low
53,0,Travel_Rarely,1095,Research & Development,25,3,Technical Degree,1,Male,94,2,3,Manufacturing Director,3,Married,12684,17438,5,No,11,3,2,3,24,1,4,22,14,15,0,10+yrs,0.6521739130434783,4228.0,0.23333333333333334,Low
58,1,Travel_Rarely,656,Research & Development,17,3,Human Resources,1,Female,90,3,4,Sales Representative,4,Married,5492,2033,1,Yes,18,3,3,0,11,3,2,10,3,9,0,6-10yrs,0.8181818181818182,1373.0,0.7666666666666667,High
41,1,Travel_Rarely,495,Sales,13,2,Medical,3,Female,52,3,3,Sales Representative,2,Divorced,4765,2285,5,Yes,21,4,2,3,11,2,4,8,8,6,1,6-10yrs,0.6666666666666666,1588.3333333333333,0.39,Medium
22,0,Travel_Rarely,301,Sales,22,2,Marketing,1,Male,99,4,3,Sales Executive,2,Divorced,7982,17072,8,Yes,11,3,4,3,21,0,4,18,10,10,0,10+yrs,0.5263157894736842,2660.6666666666665,0.30333333333333334,Low
30,0,Non-Travel,859,Sales,16,1,Technical Degree,4,Female,49,1,3,Sales Representative,3,Married,18018,26560,5,No,24,3,2,2,1,5,4,0,0,0,0,0-2yrs,0.0,6006.0,0.03,Low
37,1,Travel_Frequently,1051,Human Resources,28,2,Medical,4,Female,87,3,2,Research Scientist,1,Divorced,15575,17986,7,Yes,22,3,3,3,15,5,1,14,5,9,14,10+yrs,0.6,7787.5,0.7866666666666666,High
47,0,Travel_Rarely,837,Research & Development,17,3,Marketing,2,Female,37,3,2,Research Scientist,4,Married,4611,25567,8,No,15,3,2,2,14,4,2,12,12,8,1,10+yrs,0.6153846153846154,2305.5,0.4166666666666667,Medium
46,0,Travel_Rarely,456,Research & Development,7,3,Human Resources,2,Male,51,2,1,Healthcare Representative,2,Married,11672,23181,8,No,18,3,2,0,14,1,3,13,8,11,10,10+yrs,0.7857142857142857,11672.0,0.07666666666666666,Low
52,0,Travel_Frequently,446,Research & Development,17,4,Other,3,Female,70,2,2,Laboratory Technician,2,Single,17805,9032,3,No,23,4,3,1,4,4,4,3,3,0,3,3-5yrs,0.0,8902.5,0.04,Low
19,0,Travel_Rarely,627,Research & Development,23,3,Human Resources,1,Male,97,3,1,Human Resources,3,Single,19080,4558,2,No,22,3,3,3,24,1,1,23,9,16,12,10+yrs,0.6666666666666666,19080.0,0.07,Low
37,0,Travel_Rarely,587,Sales,7,4,Other,4,Male,48,2,2,Research Scientist,1,Divorced,15496,15964,2,No,22,4,3,3,8,5,2,5,3,0,5,3-5yrs,0.0,7748.0,0.33666666666666667,Medium
47,1,Travel_Rarely,385,Sales,6,3,Other,1,Male,60,1,4,Research Scientist,1,Single,3448,17510,6,Yes,24,3,4,0,18,5,1,16,1,13,0,10+yrs,0.7647058823529411,862.0,0.29333333333333333,Low
59,1,Travel_Frequently,1419,Research & Development,18,2,Medical,2,Female,88,4,2,Sales Representative,1,Single,5574,21262,3,No,21,4,3,0,19,1,4,18,0,12,5,10+yrs,0.631578947368421,2787.0,0.84,High
23,0,Travel_Frequently,561,Research & Development,26,2,Other,1,Female,63,2,3,Laboratory Technician,2,Single,5153,15025,7,No,24,3,4,3,8,1,4,8,6,0,8,6-10yrs,0.0,1717.6666666666667,0.09,Low
54,0,Travel_Rarely,450,Sales,10,3,Technical Degree,4,Male,77,1,2,Sales Representative,3,Divorced,3864,25011,7,No,24,3,2,0,3,4,1,3,3,0,3,3-5yrs,0.0,1932.0,0.10333333333333333,Low
18,0,Travel_Rarely,949,Research & Development,15,2,Other,1,Female,59,1,4,Sales Representative,1,Single,4331,23099,5,No,11,3,3,3,10,1,1,7,4,3,2,6-10yrs,0.375,1082.75,0.05333333333333334,Low
26,0,Travel_Frequently,1221,Human Resources,19,4,Technical Degree,2,Male,30,4,1,Research Scientist,2,Single,7008,16647,1,No,20,3,2,2,24,4,2,20,3,18,4,10+yrs,0.8571428571428571,7008.0,0.16,Low
53,0,Travel_Rarely,750,Sales,20,1,Life Sciences,4,Female,49,2,4,Manager,4,Married,11554,15784,6,Yes,15,3,3,3,23,4,4,22,5,17,9,10+yrs,0.7391304347826086,2888.5,0.12,Low
51,0,Travel_Frequently,1034,Sales,5,1,Technical Degree,2,Female,69,2,3,Healthcare Representative,4,Married,8561,2473,1,No,17,3,1,0,27,1,2,23,3,20,10,10+yrs,0.8333333333333334,2853.6666666666665,0.08666666666666667,Low
58,1,Travel_Rarely,233,Research & Development,12,2,Human Resources,1,Female,31,2,4,Sales Executive,1,Divorced,8995,21521,4,No,13,3,4,1,8,4,2,5,5,0,4,3-5yrs,0.0,2248.75,0.8866666666666667,High
43,0,Travel_Frequently,845,Sales,29,1,Life Sciences,1,Female,46,1,1,Sales Representative,3,Single,5669,19016,2,No,20,3,3,2,16,0,2,15,8,15,12,10+yrs,0.9375,5669.0,0.08,Low
43,0,Non-Travel,193,Research & Development,26,1,Technical Degree,3,Female,96,3,4,Research Director,1,Married,3869,24405,0,No,22,4,3,0,5,2,3,3,3,2,3,3-5yrs,0.5,967.25,0.22666666666666666,Low
40,0,Travel_Frequently,292,Research & Development,23,2,Technical Degree,1,Female,31,1,4,Human Resources,3,Single,19978,4326,5,No,16,3,4,0,17,1,2,17,0,10,5,10+yrs,0.5555555555555556,4994.5,0.08333333333333333,Low
39,0,Travel_Rarely,928,Research & Development,1,1,Marketing,2,Female,47,4,2,Sales Executive,4,Single,12380,5652,4,No,20,3,2,2,11,0,1,10,1,7,8,6-10yrs,0.6363636363636364,6190.0,0.08666666666666667,Low
39,0,Travel_Frequently,386,Research & Development,13,1,Human Resources,3,Female,73,2,3,Research Scientist,4,Single,5363,18779,5,No,15,3,2,0,20,4,4,17,6,13,7,10+yrs,0.7222222222222222,1787.6666666666667,0.13,Low
30,1,Travel_Rarely,151,Research & Development,2,3,Life Sciences,2,Male,69,1,3,Research Director,1,Single,16389,14231,4,Yes,21,3,3,3,21,0,2,17,2,12,10,10+yrs,0.6666666666666666,5463.0,0.8466666666666667,High
53,0,Travel_Rarely,350,Research & Development,9,2,Marketing,4,Female,44,2,1,Laboratory Technician,2,Divorced,16782,16685,3,No,12,3,4,2,25,4,2,24,11,20,4,10+yrs,0.8,16782.0,0.20333333333333334,Low
32,0,Travel_Rarely,1181,Sales,26,4,Other,3,Male,34,1,3,Manager,4,Divorced,19368,12864,0,Yes,23,4,2,2,16,0,3,12,2,5,4,10+yrs,0.38461538461538464,6456.0,0.29,Low
43,0,Non-Travel,921,Research & Development,12,1,Technical Degree,1,Female,92,2,3,Manufacturing Director,4,Single,4023,18016,2,Yes,16,3,1,2,11,5,3,8,0,6,6,6-10yrs,0.6666666666666666,1341.0,0.07,Low
46,1,Travel_Rarely,634,Research & Development,5,3,Medical,4,Female,68,1,1,Research Scientist,2,Married,13159,18462,7,No,18,3,1,2,14,5,1,13,9,6,3,10+yrs,0.42857142857142855,13159.0,0.7533333333333333,High
40,0,Non-Travel,1462,Research & Development,21,3,Life Sciences,4,Female,70,3,2,Manager,1,Single,19624,6731,6,No,22,4,3,3,7,1,1,4,4,2,4,3-5yrs,0.4,9812.0,0.06666666666666667,Low
43,0,Travel_Rarely,640,Sales,23,3,Technical Degree,1,Female,34,4,3,Research Scientist,2,Divorced,16326,21009,4,No,11,3,1,0,6,2,1,2,2,0,2,0-2yrs,0.0,5442.0,0.07,Low
20,0,Travel_Rarely,1328,Research & Development,20,3,Other,2,Female,44,2,4,Research Scientist,3,Single,5284,14340,0,No,24,4,3,0,13,3,4,12,2,7,5,10+yrs,0.5384615384615384,1321.0,0.12666666666666668,Low
31,0,Travel_Rarely,582,Research & Development,24,1,Life Sciences,2,Female,35,1,1,Healthcare Representative,2,Married,17967,16389,8,No,19,3,4,2,20,3,3,20,10,12,12,10+yrs,0.5714285714285714,17967.0,0.06666666666666667,Low
36,0,Travel_Frequently,135,Sales,21,4,Life Sciences,2,Male,98,1,4,Research Scientist,4,Single,9012,17448,6,No,24,3,3,0,14,0,4,13,12,11,6,10+yrs,0.7857142857142857,2253.0,0.18666666666666668,Low
34,0,Travel_Rarely,254,Research & Development,19,2,Marketing,2,Male,83,4,4,Research Scientist,4,Married,10289,20611,0,No,18,3,1,0,22,5,3,19,9,14,2,10+yrs,0.7,2572.25,0.09,Low
56,0,Travel_Rarely,483,Research & Development,26,3,Medical,4,Female,68,2,4,Research Director,4,Divorced,11612,9507,1,No,13,3,3,0,4,5,2,4,4,4,4,3-5yrs,0.8,2903.0,0.08333333333333333,Low
55,0,Travel_Rarely,361,Research & Development,10,2,Life Sciences,3,Male,77,2,1,Healthcare Representative,1,Married,15656,2169,1,No,19,3,2,0,12,2,3,11,7,11,7,10+yrs,0.9166666666666666,15656.0,0.04,Low
47,0,Travel_Rarely,320,Sales,14,2,Medical,4,Female,41,1,3,Healthcare Representative,4,Married,3285,6540,8,No,19,3,1,1,16,3,3,15,12,8,0,10+yrs,0.5,1095.0,0.20333333333333334,Low
32,0,Travel_Rarely,636,Research & Development,17,3,Technical Degree,2,Female,99,3,2,Research Scientist,4,Divorced,11245,26144,8,No,23,3,1,2,8,1,2,8,2,1,7,6-10yrs,0.1111111111111111,5622.5,0.05,Low
20,0,Travel_Rarely,1465,Sales,20,4,Human Resources,3,Female,66,1,4,Research Scientist,2,Divorced,16519,7567,3,No,19,3,3,0,2,4,4,0,0,0,0,0-2yrs,0.0,4129.75,0.03,Low
49,0,Travel_Rarely,380,Human Resources,14,4,Medical,1,Female,66,4,3,Manufacturing Director,3,Single,11421,8233,1,No,16,3,3,3,5,3,4,1,1,0,1,0-2yrs,0.0,3807.0,0.02,Low
55,0,Non-Travel,429,Research & Development,13,3,Human Resources,2,Male,97,1,3,Manufacturing Director,4,Married,6219,23450,5,No,13,4,2,3,23,1,4,23,13,20,8,10+yrs,0.8333333333333334,2073.0,0.07333333333333333,Low
38,0,Travel_Rarely,1493,Sales,5,3,Human Resources,3,Male,36,1,1,Healthcare Representative,4,Married,2069,7893,2,No,15,3,4,2,19,1,4,15,2,13,4,10+yrs,0.8125,2069.0,0.09333333333333334,Low
52,0,Travel_Rarely,381,Research & Development,19,3,Life Sciences,1,Male,59,3,4,Research Scientist,3,Married,11436,13613,1,No,19,3,3,0,10,0,2,6,6,2,0,6-10yrs,0.2857142857142857,2859.0,0.07333333333333333,Low
57,0,Travel_Rarely,1262,Research & Development,4,4,Other,4,Female,36,2,2,Human Resources,1,Married,14363,11264,2,No,16,3,4,2,10,4,1,6,6,3,6,6-10yrs,0.42857142857142855,7181.5,0.06333333333333334,Low
40,0,Travel_Rarely,969,Research & Development,14,1,Medical,2,Male,59,3,1,Manufacturing Director,3,Divorced,11443,18526,2,No,16,4,1,3,3,0,2,0,0,0,0,0-2yrs,0.0,11443.0,0.17666666666666667,Low
26,1,Travel_Frequently,1398,Research & Development,12,4,Human Resources,1,Female,48,1,4,Research Director,3,Divorced,19607,16863,0,Yes,11,3,2,0,25,3,3,23,5,19,6,10+yrs,0.7916666666666666,4901.75,0.7333333333333333,High
18,1,Travel_Rarely,878,Research & Development,23,3,Human Resources,4,Male,62,4,4,Manufacturing Director,1,Single,12450,14872,6,Yes,24,3,1,2,3,4,4,2,0,0,2,0-2yrs,0.0,3112.5,0.8233333333333334,High
49,0,Travel_Rarely,930,Research & Development,14,3,Other,1,Male,79,2,2,Healthcare Representative,4,Divorced,10656,14538,3,No,22,3,2,2,22,0,2,18,12,13,2,10+yrs,0.6842105263157895,5328.0,0.43333333333333335,Medium
41,0,Travel_Frequently,416,Research & Development,1,3,Marketing,2,Female,49,4,3,Research Scientist,1,Divorced,2054,22853,4,No,14,3,4,2,8,0,2,6,6,0,6,6-10yrs,0.0,684.6666666666666,0.09,Low
24,0,Travel_Rarely,904,Sales,15,4,Technical Degree,1,Male,33,4,3,Sales Representative,4,Married,11613,16536,4,Yes,12,3,2,3,10,4,2,8,8,6,7,6-10yrs,0.6666666666666666,3871.0,0.18,Low
20,0,Non-Travel,1038,Research & Development,7,3,Life Sciences,3,Male,41,3,2,Sales Executive,3,Married,4203,14712,6,No,22,3,2,0,7,4,4,6,6,0,4,6-10yrs,0.0,2101.5,0.043333333333333335,Low
58,0,Non-Travel,1481,Research & Development,12,1,Marketing,4,Male,80,2,3,Sales Representative,2,Single,14769,24184,6,No,22,3,1,0,21,0,1,20,7,16,4,10+yrs,0.7619047619047619,4923.0,0.10666666666666667,Low
31,0,Travel_Rarely,235,Research & Development,9,4,Other,1,Male,70,2,4,Research Director,1,Married,4062,4333,5,Yes,23,3,2,0,1,1,2,0,0,0,0,0-2yrs,0.0,1015.5,0.09,Low
31,0,Travel_Rarely,319,Research & Development,5,3,Life Sciences,2,Female,98,3,4,Manufacturing Director,1,Single,18227,22836,7,No,18,3,1,1,11,3,1,8,6,0,1,6-10yrs,0.0,4556.75,0.04666666666666667,Low
44,0,Travel_Rarely,127,Research & Development,28,4,Life Sciences,2,Female,92,1,3,Research Director,3,Divorced,6738,6949,5,No,21,3,1,1,8,3,4,6,1,2,6,6-10yrs,0.2857142857142857,2246.0,0.05333333333333334,Low
33,0,Travel_Rarely,1206,Research & Development,8,4,Human Resources,3,Female,41,1,2,Sales Representative,2,Single,9245,10292,0,No,21,4,1,3,7,3,2,6,0,5,6,6-10yrs,0.7142857142857143,4622.5,0.056666666666666664,Low
56,0,Travel_Rarely,215,Research & Development,15,4,Technical Degree,2,Male,81,3,4,Sales Executive,4,Married,3753,2331,7,No,14,3,3,2,4,1,1,4,4,0,4,3-5yrs,0.0,938.25,0.17666666666666667,Low
46,0,Travel_Rarely,1381,Sales,25,1,Marketing,3,Female,36,1,4,Research Scientist,1,Married,5003,16284,6,Yes,18,3,3,2,24,3,2,22,2,22,7,10+yrs,0.9565217391304348,1250.75,0.17666666666666667,Low
33,0,Travel_Rarely,610,Research & Development,11,3,Medical,3,Male,36,2,1,Manager,4,Divorced,18516,22788,3,No,14,4,3,2,10,0,1,9,6,5,9,6-10yrs,0.5,18516.0,0.1,Low
29,0,Travel_Rarely,503,Sales,28,4,Medical,1,Male,85,3,2,Sales Representative,4,Divorced,6390,11544,3,No,21,3,1,3,11,5,2,10,9,1,1,6-10yrs,0.09090909090909091,3195.0,0.06333333333333334,Low
54,0,Travel_Rarely,1465,Sales,12,4,Human Resources,3,Female,58,2,3,Sales Executive,1,Divorced,10746,18581,8,No,24,3,4,1,9,3,4,9,8,5,7,6-10yrs,0.5,3582.0,0.04,Low
42,0,Non-Travel,1108,Sales,28,3,Marketing,3,Female,99,4,3,Sales Representative,3,Single,19646,11825,3,No,12,3,3,2,28,2,3,24,2,18,8,10+yrs,0.72,6548.666666666667,0.08333333333333333,Low
56,0,Non-Travel,866,Research & Development,14,4,Human Resources,4,Female,30,4,3,Research Director,4,Single,12847,20980,3,Yes,12,3,3,1,8,2,4,8,8,3,3,6-10yrs,0.3333333333333333,4282.333333333333,0.09666666666666666,Low
32,1,Travel_Rarely,1344,Human Resources,1,4,Marketing,3,Male,65,1,3,Sales Executive,2,Married,1791,26966,6,Yes,14,4,4,0,8,2,3,8,8,6,8,6-10yrs,0.6666666666666666,597.0,0.7433333333333333,High
18,0,Travel_Frequently,1156,Research & Development,26,1,Marketing,4,Female,51,1,1,Research Director,1,Married,7792,19875,2,No,12,3,2,3,11,2,4,8,5,5,5,6-10yrs,0.5555555555555556,7792.0,0.056666666666666664,Low
55,0,Travel_Rarely,992,Sales,26,4,Medical,2,Male,98,4,1,Healthcare Representative,4,Single,8350,10509,3,No,11,3,3,0,9,1,2,8,1,3,8,6-10yrs,0.3333333333333333,8350.0,0.11666666666666667,Low
28,0,Travel_Frequently,550,Research & Development,28,3,Technical Degree,3,Female,76,1,4,Manager,2,Divorced,6248,22611,7,Yes,24,4,1,1,6,3,4,2,2,1,2,0-2yrs,0.3333333333333333,1562.0,0.10333333333333333,Low
53,0,Travel_Rarely,1480,Sales,4,3,Medical,4,Female,84,2,3,Sales Executive,1,Single,5582,2949,2,No,19,4,2,1,17,1,1,15,9,11,12,10+yrs,0.6875,1860.6666666666667,0.38,Medium
47,0,Non-Travel,1107,Human Resources,25,1,Other,1,Female,50,4,3,Manager,4,Single,10560,26674,0,No,21,3,2,0,3,1,2,0,0,0,0,0-2yrs,0.0,3520.0,0.04,Low
27,0,Travel_Rarely,1423,Research & Development,10,4,Marketing,3,Male,92,3,2,Healthcare Representative,3,Divorced,8163,22988,3,No,18,3,1,3,9,5,3,5,5,0,5,3-5yrs,0.0,4081.5,0.06333333333333334,Low
49,0,Travel_Rarely,1452,Sales,25,2,Human Resources,4,Male,88,2,2,Manufacturing Director,1,Divorced,6592,18336,1,No,21,3,3,1,9,3,2,5,5,4,5,3-5yrs,0.6666666666666666,3296.0,0.09,Low
21,1,Non-Travel,868,Research & Development,28,2,Marketing,3,Female,84,1,2,Research Director,2,Married,8846,17520,3,Yes,20,3,1,1,11,5,2,7,7,0,7,6-10yrs,0.0,4423.0,0.7533333333333333,High
34,1,Travel_Rarely,600,Research & Development,6,2,Marketing,4,Female,63,2,3,Laboratory Technician,1,Single,7529,8306,0,No,13,4,4,1,20,3,1,18,11,14,10,10+yrs,0.7368421052631579,2509.6666666666665,0.8566666666666667,High
